EVENTS Event Timestamp Hour,EVENTS Pageview Count,EVENTS Share Count,EVENTS Unique Visitors,EVENTS Subscribe,EVENTS Video Start + 30s,EVENTS Nugget Preview CTR,EVENTS Event Count,Pageviews/Events,Spike,Pageview Change,Share Change,Visitor Change,Subscribe Change,Video Change,Nugget Preview CTR Change,Event Change,% Pageview Change,% Share Change,% Visitor Change,% Subscribe Change,% Video Change,% Nugget Preview CTR Change,% Event Change
4/7/15 6:00,27786,415,23192,17,4638,2.23,264566,10.50,0,-6456,-167,-5440,-3,-1506,0,-71867,-18.85,-28.69,-19.00,-15.00,-24.51,0.00,-21.36
4/7/15 7:00,22843,354,18860,26,3851,2.2,220681,10.35,0,-4943,-61,-4332,9,-787,-0.03,-43885,-17.79,-14.70,-18.68,52.94,-16.97,-1.35,-16.59
4/7/15 8:00,19543,264,16169,8,3216,2.24,190425,10.26,0,-3300,-90,-2691,-18,-635,0.04,-30256,-14.45,-25.42,-14.27,-69.23,-16.49,1.82,-13.71
4/7/15 9:00,19266,267,16118,14,3181,2.1,185439,10.39,0,-277,3,-51,6,-35,-0.14,-4986,-1.42,1.14,-0.32,75.00,-1.09,-6.25,-2.62
4/7/15 10:00,23784,340,20084,15,3529,2.06,218818,10.87,0,4518,73,3966,1,348,-0.04,33379,23.45,27.34,24.61,7.14,10.94,-1.90,18.00
4/7/15 11:00,30405,421,26002,13,4445,2.07,275052,11.05,0,6621,81,5918,-2,916,0.01,56234,27.84,23.82,29.47,-13.33,25.96,0.49,25.70
4/7/15 12:00,37039,539,32033,20,5488,1.98,334824,11.06,0,6634,118,6031,7,1043,-0.09,59772,21.82,28.03,23.19,53.85,23.46,-4.35,21.73
4/7/15 13:00,50096,850,39458,24,8342,2.05,500210,10.01,0,13057,311,7425,4,2854,0.07,165386,35.25,57.70,23.18,20.00,52.00,3.54,49.39
4/7/15 14:00,56732,985,46766,44,9610,2.01,561729,10.10,0,6636,135,7308,20,1268,-0.04,61519,13.25,15.88,18.52,83.33,15.20,-1.95,12.30
4/7/15 15:00,50788,946,42728,41,9082,2,505582,10.05,0,-5944,-39,-4038,-3,-528,-0.01,-56147,-10.48,-3.96,-8.63,-6.82,-5.49,-0.50,-10.00
4/7/15 16:00,52368,1028,43591,43,8875,2.14,522752,10.02,0,1580,82,863,2,-207,0.14,17170,3.11,8.67,2.02,4.88,-2.28,7.00,3.40
4/7/15 17:00,46723,859,38237,41,7882,2.14,469875,9.94,0,-5645,-169,-5354,-2,-993,0,-52877,-10.78,-16.44,-12.28,-4.65,-11.19,0.00,-10.12
4/7/15 18:00,52087,920,42614,33,9450,2.18,532561,9.78,0,5364,61,4377,-8,1568,0.04,62686,11.48,7.10,11.45,-19.51,19.89,1.87,13.34
4/7/15 19:00,77467,1264,65466,48,9917,1.89,762255,10.16,0,25380,344,22852,15,467,-0.29,229694,48.73,37.39,53.63,45.45,4.94,-13.30,43.13
4/7/15 20:00,71102,1126,60141,34,9486,2.04,702360,10.12,0,-6365,-138,-5325,-14,-431,0.15,-59895,-8.22,-10.92,-8.13,-29.17,-4.35,7.94,-7.86
4/7/15 21:00,66725,1030,56524,33,8619,2.09,649036,10.28,0,-4377,-96,-3617,-1,-867,0.05,-53324,-6.16,-8.53,-6.01,-2.94,-9.14,2.45,-7.59
4/7/15 22:00,64418,1018,55594,34,7936,2.04,606420,10.62,0,-2307,-12,-930,1,-683,-0.05,-42616,-3.46,-1.17,-1.65,3.03,-7.92,-2.39,-6.57
4/7/15 23:00,76389,1170,65497,43,12835,1.84,699357,10.92,0,11971,152,9903,9,4899,-0.2,92937,18.58,14.93,17.81,26.47,61.73,-9.80,15.33
4/8/15 0:00,81241,1287,69864,30,12893,1.9,715780,11.35,0,4852,117,4367,-13,58,0.06,16423,6.35,10.00,6.67,-30.23,0.45,3.26,2.35
4/8/15 1:00,77601,1147,66252,48,12494,1.95,670007,11.58,0,-3640,-140,-3612,18,-399,0.05,-45773,-4.48,-10.88,-5.17,60.00,-3.09,2.63,-6.39
4/8/15 2:00,73207,1104,62682,34,12082,2.08,641889,11.40,0,-4394,-43,-3570,-14,-412,0.13,-28118,-5.66,-3.75,-5.39,-29.17,-3.30,6.67,-4.20
4/8/15 3:00,77863,1295,67916,44,10548,2,646339,12.05,0,4656,191,5234,10,-1534,-0.08,4450,6.36,17.30,8.35,29.41,-12.70,-3.85,0.69
4/8/15 4:00,56768,1047,48905,44,8303,2.17,480478,11.81,0,-21095,-248,-19011,0,-2245,0.17,-165861,-27.09,-19.15,-27.99,0.00,-21.28,8.50,-25.66
4/8/15 5:00,42971,815,35780,20,6419,2.56,370198,11.61,0,-13797,-232,-13125,-24,-1884,0.39,-110280,-24.30,-22.16,-26.84,-54.55,-22.69,17.97,-22.95
4/8/15 6:00,32424,566,26922,20,4842,2.44,282561,11.48,0,-10547,-249,-8858,0,-1577,-0.12,-87637,-24.54,-30.55,-24.76,0.00,-24.57,-4.69,-23.67
4/8/15 7:00,22148,406,18781,13,3172,2.09,191056,11.59,0,-10276,-160,-8141,-7,-1670,-0.35,-91505,-31.69,-28.27,-30.24,-35.00,-34.49,-14.34,-32.38
4/8/15 8:00,21250,362,17516,18,3103,2.35,189301,11.23,0,-898,-44,-1265,5,-69,0.26,-1755,-4.05,-10.84,-6.74,38.46,-2.18,12.44,-0.92
4/8/15 9:00,21963,322,18349,17,2943,2.13,190741,11.51,0,713,-40,833,-1,-160,-0.22,1440,3.36,-11.05,4.76,-5.56,-5.16,-9.36,0.76
4/8/15 10:00,30014,464,25890,12,3573,2.17,247685,12.12,0,8051,142,7541,-5,630,0.04,56944,36.66,44.10,41.10,-29.41,21.41,1.88,29.85
4/8/15 11:00,40694,644,34823,23,4716,2.09,337887,12.04,0,10680,180,8933,11,1143,-0.08,90202,35.58,38.79,34.50,91.67,31.99,-3.69,36.42
4/8/15 12:00,57937,847,50697,32,8066,1.85,497476,11.65,0,17243,203,15874,9,3350,-0.24,159589,42.37,31.52,45.58,39.13,71.03,-11.48,47.23
4/8/15 13:00,82482,1178,67717,39,13397,1.89,794610,10.38,0,24545,331,17020,7,5331,0.04,297134,42.36,39.08,33.57,21.88,66.09,2.16,59.73
4/8/15 14:00,106429,1427,89484,69,12657,1.88,970755,10.96,0,23947,249,21767,30,-740,-0.01,176145,29.03,21.14,32.14,76.92,-5.52,-0.53,22.17
4/8/15 15:00,98486,1447,84238,57,11336,1.89,918385,10.72,0,-7943,20,-5246,-12,-1321,0.01,-52370,-7.46,1.40,-5.86,-17.39,-10.44,0.53,-5.39
4/8/15 16:00,90115,1377,76008,46,11637,1.9,833102,10.82,0,-8371,-70,-8230,-11,301,0.01,-85283,-8.50,-4.84,-9.77,-19.30,2.66,0.53,-9.29
4/8/15 17:00,81543,1291,68161,58,10586,1.95,752719,10.83,0,-8572,-86,-7847,12,-1051,0.05,-80383,-9.51,-6.25,-10.32,26.09,-9.03,2.63,-9.65
4/8/15 18:00,79602,1071,67971,33,10240,1.88,718812,11.07,0,-1941,-220,-190,-25,-346,-0.07,-33907,-2.38,-17.04,-0.28,-43.10,-3.27,-3.59,-4.50
4/8/15 19:00,72766,1047,62820,45,9420,2.03,670639,10.85,0,-6836,-24,-5151,12,-820,0.15,-48173,-8.59,-2.24,-7.58,36.36,-8.01,7.98,-6.70
4/8/15 20:00,105444,1189,91101,59,11165,1.82,943745,11.17,0,32678,142,28281,14,1745,-0.21,273106,44.91,13.56,45.02,31.11,18.52,-10.34,40.72
4/8/15 21:00,118005,1367,100617,62,578,1.88,897992,13.14,0,12561,178,9516,3,-10587,0.06,-45753,11.91,14.97,10.45,5.08,-94.82,3.30,-4.85
4/8/15 22:00,96781,1241,81938,60,360,1.94,746568,12.96,0,-21224,-126,-18679,-2,-218,0.06,-151424,-17.99,-9.22,-18.56,-3.23,-37.72,3.19,-16.86
4/8/15 23:00,83259,1033,70478,40,270,1.94,643243,12.94,0,-13522,-208,-11460,-20,-90,0,-103325,-13.97,-16.76,-13.99,-33.33,-25.00,0.00,-13.84
4/9/15 0:00,86173,1115,74229,43,7550,1.93,720868,11.95,0,2914,82,3751,3,7280,-0.01,77625,3.50,7.94,5.32,7.50,2696.30,-0.52,12.07
4/9/15 1:00,86085,1017,74145,46,11128,1.88,749068,11.49,0,-88,-98,-84,3,3578,-0.05,28200,-0.10,-8.79,-0.11,6.98,47.39,-2.59,3.91
4/9/15 2:00,72986,988,63378,36,10213,1.94,637968,11.44,0,-13099,-29,-10767,-10,-915,0.06,-111100,-15.22,-2.85,-14.52,-21.74,-8.22,3.19,-14.83
4/9/15 3:00,79140,1022,67785,29,9113,1.96,654988,12.08,0,6154,34,4407,-7,-1100,0.02,17020,8.43,3.44,6.95,-19.44,-10.77,1.03,2.67
4/9/15 4:00,57790,846,48986,31,7410,2.16,495153,11.67,0,-21350,-176,-18799,2,-1703,0.2,-159835,-26.98,-17.22,-27.73,6.90,-18.69,10.20,-24.40
4/9/15 5:00,44425,576,37276,21,5396,2.25,384815,11.54,0,-13365,-270,-11710,-10,-2014,0.09,-110338,-23.13,-31.91,-23.90,-32.26,-27.18,4.17,-22.28
4/9/15 6:00,34816,501,29300,22,4322,2.36,298435,11.67,0,-9609,-75,-7976,1,-1074,0.11,-86380,-21.63,-13.02,-21.40,4.76,-19.90,4.89,-22.45
4/9/15 7:00,27021,334,22530,14,3625,2.3,235755,11.46,0,-7795,-167,-6770,-8,-697,-0.06,-62680,-22.39,-33.33,-23.11,-36.36,-16.13,-2.54,-21.00
4/9/15 8:00,22245,349,18547,11,3021,2.28,196958,11.29,0,-4776,15,-3983,-3,-604,-0.02,-38797,-17.68,4.49,-17.68,-21.43,-16.66,-0.87,-16.46
4/9/15 9:00,21624,287,18212,13,2792,2.27,188007,11.50,0,-621,-62,-335,2,-229,-0.01,-8951,-2.79,-17.77,-1.81,18.18,-7.58,-0.44,-4.54
4/9/15 10:00,31620,436,26855,15,4768,2.03,280465,11.27,0,9996,149,8643,2,1976,-0.24,92458,46.23,51.92,47.46,15.38,70.77,-10.57,49.18
4/9/15 11:00,46240,641,39193,36,7949,1.85,425050,10.88,0,14620,205,12338,21,3181,-0.18,144585,46.24,47.02,45.94,140.00,66.72,-8.87,51.55
4/9/15 12:00,53080,683,46649,45,9903,1.78,517324,10.26,0,6840,42,7456,9,1954,-0.07,92274,14.79,6.55,19.02,25.00,24.58,-3.78,21.71
4/9/15 13:00,68714,1076,55128,50,13485,1.86,695316,9.88,0,15634,393,8479,5,3582,0.08,177992,29.45,57.54,18.18,11.11,36.17,4.49,34.41
4/9/15 14:00,62442,1024,51155,49,12912,2,664970,9.39,0,-6272,-52,-3973,-1,-573,0.14,-30346,-9.13,-4.83,-7.21,-2.00,-4.25,7.53,-4.36
4/9/15 15:00,56188,936,47206,49,11668,1.96,608784,9.23,0,-6254,-88,-3949,0,-1244,-0.04,-56186,-10.02,-8.59,-7.72,0.00,-9.63,-2.00,-8.45
4/9/15 16:00,55907,848,46152,51,11660,1.99,611133,9.15,0,-281,-88,-1054,2,-8,0.03,2349,-0.50,-9.40,-2.23,4.08,-0.07,1.53,0.39
4/9/15 17:00,56644,851,47789,42,10883,1.98,576140,9.83,0,737,3,1637,-9,-777,-0.01,-34993,1.32,0.35,3.55,-17.65,-6.66,-0.50,-5.73
4/9/15 18:00,81004,1112,70025,38,14096,1.87,786677,10.30,0,24360,261,22236,-4,3213,-0.11,210537,43.01,30.67,46.53,-9.52,29.52,-5.56,36.54
4/9/15 19:00,80537,986,70351,41,14605,1.78,764442,10.54,0,-467,-126,326,3,509,-0.09,-22235,-0.58,-11.33,0.47,7.89,3.61,-4.81,-2.83
4/9/15 20:00,81542,1058,72182,40,13051,1.9,750178,10.87,0,1005,72,1831,-1,-1554,0.12,-14264,1.25,7.30,2.60,-2.44,-10.64,6.74,-1.87
4/9/15 21:00,79821,1061,69902,35,13189,1.93,749599,10.65,0,-1721,3,-2280,-5,138,0.03,-579,-2.11,0.28,-3.16,-12.50,1.06,1.58,-0.08
4/9/15 22:00,74921,974,65317,38,12951,1.97,698106,10.73,0,-4900,-87,-4585,3,-238,0.04,-51493,-6.14,-8.20,-6.56,8.57,-1.80,2.07,-6.87
4/9/15 23:00,70069,910,61279,41,12023,1.95,649913,10.78,0,-4852,-64,-4038,3,-928,-0.02,-48193,-6.48,-6.57,-6.18,7.89,-7.17,-1.02,-6.90
4/10/15 0:00,80935,1122,69782,40,11777,1.74,736801,10.98,0,10866,212,8503,-1,-246,-0.21,86888,15.51,23.30,13.88,-2.44,-2.05,-10.77,13.37
4/10/15 1:00,84095,1063,73517,33,11320,1.79,728362,11.55,0,3160,-59,3735,-7,-457,0.05,-8439,3.90,-5.26,5.35,-17.50,-3.88,2.87,-1.15
4/10/15 2:00,72888,1042,63271,29,10715,1.85,656173,11.11,0,-11207,-21,-10246,-4,-605,0.06,-72189,-13.33,-1.98,-13.94,-12.12,-5.34,3.35,-9.91
4/10/15 3:00,68289,900,58879,37,10278,2.02,611843,11.16,0,-4599,-142,-4392,8,-437,0.17,-44330,-6.31,-13.63,-6.94,27.59,-4.08,9.19,-6.76
4/10/15 4:00,50636,718,43839,29,7346,2.19,436205,11.61,0,-17653,-182,-15040,-8,-2932,0.17,-175638,-25.85,-20.22,-25.54,-21.62,-28.53,8.42,-28.71
4/10/15 5:00,37810,553,32290,24,5485,2.27,329438,11.48,0,-12826,-165,-11549,-5,-1861,0.08,-106767,-25.33,-22.98,-26.34,-17.24,-25.33,3.65,-24.48
4/10/15 6:00,29461,408,24486,18,4580,2.5,260487,11.31,0,-8349,-145,-7804,-6,-905,0.23,-68951,-22.08,-26.22,-24.17,-25.00,-16.50,10.13,-20.93
4/10/15 7:00,22625,345,18888,10,3616,2.48,204713,11.05,0,-6836,-63,-5598,-8,-964,-0.02,-55774,-23.20,-15.44,-22.86,-44.44,-21.05,-0.80,-21.41
4/10/15 8:00,18445,295,15294,6,2924,2.35,168476,10.95,0,-4180,-50,-3594,-4,-692,-0.13,-36237,-18.48,-14.49,-19.03,-40.00,-19.14,-5.24,-17.70
4/10/15 9:00,18389,252,15175,7,2753,2.41,165291,11.13,0,-56,-43,-119,1,-171,0.06,-3185,-0.30,-14.58,-0.78,16.67,-5.85,2.55,-1.89
4/10/15 10:00,23842,299,20359,13,3176,2.17,202044,11.80,0,5453,47,5184,6,423,-0.24,36753,29.65,18.65,34.16,85.71,15.37,-9.96,22.24
4/10/15 11:00,32220,451,27706,20,4241,2.06,265991,12.11,0,8378,152,7347,7,1065,-0.11,63947,35.14,50.84,36.09,53.85,33.53,-5.07,31.65
4/10/15 12:00,44622,655,39414,12,5802,2.14,362311,12.32,0,12402,204,11708,-8,1561,0.08,96320,38.49,45.23,42.26,-40.00,36.81,3.88,36.21
4/10/15 13:00,62283,1017,51350,28,9520,2.34,553292,11.26,0,17661,362,11936,16,3718,0.2,190981,39.58,55.27,30.28,133.33,64.08,9.35,52.71
4/10/15 14:00,53050,892,44860,40,8498,2.31,504271,10.52,0,-9233,-125,-6490,12,-1022,-0.03,-49021,-14.82,-12.29,-12.64,42.86,-10.74,-1.28,-8.86
4/10/15 15:00,53056,785,45275,31,7695,2.23,495046,10.72,0,6,-107,415,-9,-803,-0.08,-9225,0.01,-12.00,0.93,-22.50,-9.45,-3.46,-1.83
4/10/15 16:00,67508,983,58172,38,8304,2.26,573652,11.77,0,14452,198,12897,7,609,0.03,78606,27.24,25.22,28.49,22.58,7.91,1.35,15.88
4/10/15 17:00,60497,877,53183,50,7411,2.28,522179,11.59,0,-7011,-106,-4989,12,-893,0.02,-51473,-10.39,-10.78,-8.58,31.58,-10.75,0.88,-8.97
4/10/15 18:00,70433,986,59263,39,11452,2.21,667622,10.55,0,9936,109,6080,-11,4041,-0.07,145443,16.42,12.43,11.43,-22.00,54.53,-3.07,27.85
4/10/15 19:00,83415,1650,71888,53,21821,1.88,829538,10.06,0,12982,664,12625,14,10369,-0.33,161916,18.43,67.34,21.30,35.90,90.54,-14.93,24.25
4/10/15 20:00,86101,1593,74105,51,22782,2.04,867132,9.93,0,2686,-57,2217,-2,961,0.16,37594,3.22,-3.45,3.08,-3.77,4.40,8.51,4.53
4/10/15 21:00,82824,1412,73261,49,21553,2.12,796639,10.40,0,-3277,-181,-844,-2,-1229,0.08,-70493,-3.81,-11.36,-1.14,-3.92,-5.39,3.92,-8.13
4/10/15 22:00,84372,1445,75025,38,21554,2.09,818383,10.31,0,1548,33,1764,-11,1,-0.03,21744,1.87,2.34,2.41,-22.45,0.00,-1.42,2.73
4/10/15 23:00,78798,1385,68809,37,19953,2.14,751981,10.48,0,-5574,-60,-6216,-1,-1601,0.05,-66402,-6.61,-4.15,-8.29,-2.63,-7.43,2.39,-8.11
4/11/15 0:00,74521,1335,65457,42,17839,2.02,699019,10.66,0,-4277,-50,-3352,5,-2114,-0.12,-52962,-5.43,-3.61,-4.87,13.51,-10.59,-5.61,-7.04
4/11/15 1:00,76391,1356,67954,44,16860,2.02,684598,11.16,0,1870,21,2497,2,-979,0,-14421,2.51,1.57,3.81,4.76,-5.49,0.00,-2.06
4/11/15 2:00,67088,1192,58420,26,15179,2.16,609845,11.00,0,-9303,-164,-9534,-18,-1681,0.14,-74753,-12.18,-12.09,-14.03,-40.91,-9.97,6.93,-10.92
4/11/15 3:00,65211,1071,57655,45,14267,2.07,598709,10.89,0,-1877,-121,-765,19,-912,-0.09,-11136,-2.80,-10.15,-1.31,73.08,-6.01,-4.17,-1.83
4/11/15 4:00,51747,894,44661,31,12124,2.27,472084,10.96,0,-13464,-177,-12994,-14,-2143,0.2,-126625,-20.65,-16.53,-22.54,-31.11,-15.02,9.66,-21.15
4/11/15 5:00,40828,790,34681,23,9618,2.51,375784,10.86,0,-10919,-104,-9980,-8,-2506,0.24,-96300,-21.10,-11.63,-22.35,-25.81,-20.67,10.57,-20.40
4/11/15 6:00,32245,582,26855,22,8226,2.66,315389,10.22,0,-8583,-208,-7826,-1,-1392,0.15,-60395,-21.02,-26.33,-22.57,-4.35,-14.47,5.98,-16.07
4/11/15 7:00,26538,505,22020,12,7043,2.79,252355,10.52,0,-5707,-77,-4835,-10,-1183,0.13,-63034,-17.70,-13.23,-18.00,-45.45,-14.38,4.89,-19.99
4/11/15 8:00,23278,399,19410,14,6099,2.69,220308,10.57,0,-3260,-106,-2610,2,-944,-0.1,-32047,-12.28,-20.99,-11.85,16.67,-13.40,-3.58,-12.70
4/11/15 9:00,20935,352,17624,22,5805,2.63,202267,10.35,0,-2343,-47,-1786,8,-294,-0.06,-18041,-10.07,-11.78,-9.20,57.14,-4.82,-2.23,-8.19
4/11/15 10:00,24915,440,21469,21,6513,2.47,234415,10.63,0,3980,88,3845,-1,708,-0.16,32148,19.01,25.00,21.82,-4.55,12.20,-6.08,15.89
4/11/15 11:00,37347,602,31942,27,9317,2.47,341899,10.92,0,12432,162,10473,6,2804,0,107484,49.90,36.82,48.78,28.57,43.05,0.00,45.85
4/11/15 12:00,58753,999,51458,51,13924,2.35,512408,11.47,1,21406,397,19516,24,4607,-0.12,170509,57.32,65.95,61.10,88.89,49.45,-4.86,49.87
4/11/15 13:00,66839,1183,58411,48,16335,2.49,588791,11.35,0,8086,184,6953,-3,2411,0.14,76383,13.76,18.42,13.51,-5.88,17.32,5.96,14.91
4/11/15 14:00,67240,1225,58992,54,17296,2.45,603397,11.14,0,401,42,581,6,961,-0.04,14606,0.60,3.55,0.99,12.50,5.88,-1.61,2.48
4/11/15 15:00,65088,1196,56871,59,17674,2.28,590067,11.03,0,-2152,-29,-2121,5,378,-0.17,-13330,-3.20,-2.37,-3.60,9.26,2.19,-6.94,-2.21
4/11/15 16:00,65037,1086,57733,52,16041,2.24,599982,10.84,0,-51,-110,862,-7,-1633,-0.04,9915,-0.08,-9.20,1.52,-11.86,-9.24,-1.75,1.68
4/11/15 17:00,60964,1041,54446,56,14881,2.24,543171,11.22,0,-4073,-45,-3287,4,-1160,0,-56811,-6.26,-4.14,-5.69,7.69,-7.23,0.00,-9.47
4/11/15 18:00,61653,1008,54867,48,14787,2.23,555226,11.10,0,689,-33,421,-8,-94,-0.01,12055,1.13,-3.17,0.77,-14.29,-0.63,-0.45,2.22
4/11/15 19:00,73574,1172,65937,39,14507,2.23,642185,11.46,0,11921,164,11070,-9,-280,0,86959,19.34,16.27,20.18,-18.75,-1.89,0.00,15.66
4/11/15 20:00,70774,1168,61844,53,13924,2.28,624644,11.33,0,-2800,-4,-4093,14,-583,0.05,-17541,-3.81,-0.34,-6.21,35.90,-4.02,2.24,-2.73
4/11/15 21:00,71577,1208,63320,45,15919,2.2,635730,11.26,0,803,40,1476,-8,1995,-0.08,11086,1.13,3.42,2.39,-15.09,14.33,-3.51,1.77
4/11/15 22:00,77396,1197,68221,41,14617,2.1,662710,11.68,0,5819,-11,4901,-4,-1302,-0.1,26980,8.13,-0.91,7.74,-8.89,-8.18,-4.55,4.24
4/11/15 23:00,79044,1193,69403,47,13759,1.95,671486,11.77,0,1648,-4,1182,6,-858,-0.15,8776,2.13,-0.33,1.73,14.63,-5.87,-7.14,1.32
4/12/15 0:00,79761,1221,69265,42,12681,2.02,669869,11.91,0,717,28,-138,-5,-1078,0.07,-1617,0.91,2.35,-0.20,-10.64,-7.83,3.59,-0.24
4/12/15 1:00,65101,1087,56883,38,11036,2.06,559801,11.63,0,-14660,-134,-12382,-4,-1645,0.04,-110068,-18.38,-10.97,-17.88,-9.52,-12.97,1.98,-16.43
4/12/15 2:00,66164,959,58118,27,10863,2.12,564559,11.72,0,1063,-128,1235,-11,-173,0.06,4758,1.63,-11.78,2.17,-28.95,-1.57,2.91,0.85
4/12/15 3:00,61190,1079,52686,27,10162,2.18,523449,11.69,0,-4974,120,-5432,0,-701,0.06,-41110,-7.52,12.51,-9.35,0.00,-6.45,2.83,-7.28
4/12/15 4:00,48976,879,43226,27,8499,2.23,420075,11.66,0,-12214,-200,-9460,0,-1663,0.05,-103374,-19.96,-18.54,-17.96,0.00,-16.36,2.29,-19.75
4/12/15 5:00,40364,726,34598,29,7522,2.51,358078,11.27,0,-8612,-153,-8628,2,-977,0.28,-61997,-17.58,-17.41,-19.96,7.41,-11.50,12.56,-14.76
4/12/15 6:00,31844,616,26727,24,6276,2.62,282876,11.26,0,-8520,-110,-7871,-5,-1246,0.11,-75202,-21.11,-15.15,-22.75,-17.24,-16.56,4.38,-21.00
4/12/15 7:00,25623,448,21678,12,5119,2.52,227116,11.28,0,-6221,-168,-5049,-12,-1157,-0.1,-55760,-19.54,-27.27,-18.89,-50.00,-18.44,-3.82,-19.71
4/12/15 8:00,21953,379,18346,15,4537,2.72,199763,10.99,0,-3670,-69,-3332,3,-582,0.2,-27353,-14.32,-15.40,-15.37,25.00,-11.37,7.94,-12.04
4/12/15 9:00,19697,326,16524,15,3990,2.57,181753,10.84,0,-2256,-53,-1822,0,-547,-0.15,-18010,-10.28,-13.98,-9.93,0.00,-12.06,-5.51,-9.02
4/12/15 10:00,22934,366,19328,30,4451,2.54,207383,11.06,0,3237,40,2804,15,461,-0.03,25630,16.43,12.27,16.97,100.00,11.55,-1.17,14.10
4/12/15 11:00,32123,519,27094,28,6023,2.43,279822,11.48,0,9189,153,7766,-2,1572,-0.11,72439,40.07,41.80,40.18,-6.67,35.32,-4.33,34.93
4/12/15 12:00,43725,691,37630,41,8444,2.43,376496,11.61,0,11602,172,10536,13,2421,0,96674,36.12,33.14,38.89,46.43,40.20,0.00,34.55
4/12/15 13:00,52037,956,45471,47,10225,2.33,447628,11.63,0,8312,265,7841,6,1781,-0.1,71132,19.01,38.35,20.84,14.63,21.09,-4.12,18.89
4/12/15 14:00,55469,904,48334,32,11278,2.41,481501,11.52,0,3432,-52,2863,-15,1053,0.08,33873,6.60,-5.44,6.30,-31.91,10.30,3.43,7.57
4/12/15 15:00,59502,1021,52217,56,11790,2.33,517514,11.50,0,4033,117,3883,24,512,-0.08,36013,7.27,12.94,8.03,75.00,4.54,-3.32,7.48
4/12/15 16:00,52974,884,47113,43,10467,2.14,463138,11.44,0,-6528,-137,-5104,-13,-1323,-0.19,-54376,-10.97,-13.42,-9.77,-23.21,-11.22,-8.15,-10.51
4/12/15 17:00,49124,831,43271,49,9675,2.1,435475,11.28,0,-3850,-53,-3842,6,-792,-0.04,-27663,-7.27,-6.00,-8.15,13.95,-7.57,-1.87,-5.97
4/12/15 18:00,48415,792,42739,42,10001,2.01,439063,11.03,0,-709,-39,-532,-7,326,-0.09,3588,-1.44,-4.69,-1.23,-14.29,3.37,-4.29,0.82
4/12/15 19:00,43607,711,38094,34,8807,2.14,406481,10.73,0,-4808,-81,-4645,-8,-1194,0.13,-32582,-9.93,-10.23,-10.87,-19.05,-11.94,6.47,-7.42
4/12/15 20:00,46806,756,41130,30,10449,2.05,434136,10.78,0,3199,45,3036,-4,1642,-0.09,27655,7.34,6.33,7.97,-11.76,18.64,-4.21,6.80
4/12/15 21:00,82900,1295,71071,45,32295,1.73,844622,9.82,1,36094,539,29941,15,21846,-0.32,410486,77.11,71.30,72.80,50.00,209.07,-15.61,94.55
4/12/15 22:00,85695,1444,75355,37,29949,1.9,856245,10.01,0,2795,149,4284,-8,-2346,0.17,11623,3.37,11.51,6.03,-17.78,-7.26,9.83,1.38
4/12/15 23:00,78245,1268,67927,34,25665,1.97,767495,10.19,0,-7450,-176,-7428,-3,-4284,0.07,-88750,-8.69,-12.19,-9.86,-8.11,-14.30,3.68,-10.37
4/13/15 0:00,76673,1221,66751,28,22559,1.82,741549,10.34,0,-1572,-47,-1176,-6,-3106,-0.15,-25946,-2.01,-3.71,-1.73,-17.65,-12.10,-7.61,-3.38
4/13/15 1:00,71967,1064,63598,35,20119,1.86,690467,10.42,0,-4706,-157,-3153,7,-2440,0.04,-51082,-6.14,-12.86,-4.72,25.00,-10.82,2.20,-6.89
4/13/15 2:00,62522,1046,54216,28,19743,1.97,630972,9.91,0,-9445,-18,-9382,-7,-376,0.11,-59495,-13.12,-1.69,-14.75,-20.00,-1.87,5.91,-8.62
4/13/15 3:00,56145,959,48965,31,19451,2.03,566187,9.92,0,-6377,-87,-5251,3,-292,0.06,-64785,-10.20,-8.32,-9.69,10.71,-1.48,3.05,-10.27
4/13/15 4:00,44957,756,38582,32,15936,2.2,456698,9.84,0,-11188,-203,-10383,1,-3515,0.17,-109489,-19.93,-21.17,-21.20,3.23,-18.07,8.37,-19.34
4/13/15 5:00,36866,607,31267,20,13371,2.36,383719,9.61,0,-8091,-149,-7315,-12,-2565,0.16,-72979,-18.00,-19.71,-18.96,-37.50,-16.10,7.27,-15.98
4/13/15 6:00,30512,562,26105,12,11293,2.38,310550,9.83,0,-6354,-45,-5162,-8,-2078,0.02,-73169,-17.24,-7.41,-16.51,-40.00,-15.54,0.85,-19.07
4/13/15 7:00,25845,413,22012,19,9705,2.19,267049,9.68,0,-4667,-149,-4093,7,-1588,-0.19,-43501,-15.30,-26.51,-15.68,58.33,-14.06,-7.98,-14.01
4/13/15 8:00,22970,407,19205,17,8803,2.16,250646,9.16,0,-2875,-6,-2807,-2,-902,-0.03,-16403,-11.12,-1.45,-12.75,-10.53,-9.29,-1.37,-6.14
4/13/15 9:00,22942,336,19228,21,8654,2.26,243041,9.44,0,-28,-71,23,4,-149,0.1,-7605,-0.12,-17.44,0.12,23.53,-1.69,4.63,-3.03
4/13/15 10:00,26861,421,22749,11,9754,2.11,274242,9.79,0,3919,85,3521,-10,1100,-0.15,31201,17.08,25.30,18.31,-47.62,12.71,-6.64,12.84
4/13/15 11:00,32202,508,27941,27,12000,1.99,325665,9.89,0,5341,87,5192,16,2246,-0.12,51423,19.88,20.67,22.82,145.45,23.03,-5.69,18.75
